selected_size,selected_id_mean,selected_id_min,selected_id_max,selected_id_std,selected_radius_mean,selected_radius_min,selected_radius_max,selected_radius_std,selected_gain_mean,selected_gain_min,selected_gain_max,selected_gain_std,coverage_fraction_before,coverage_fraction_after,k_id,k_knn,base_delta,alpha,median_id
50,7.565759658813477,5.0617756843566895,10.093634605407715,0.9590153694152832,0.4686852991580963,0.34558215737342834,0.6891217827796936,0.06152693182229996,12.880000114440918,7.0,39.0,7.5594706535339355,0.1527111111111111,0.1670222222222222,50,50,0.2125,1.0,16.41496467590332
50,7.628583908081055,3.138564109802246,10.583876609802246,1.3689895868301392,0.4782036542892456,0.3311784863471985,1.116801142692566,0.11567919701337814,14.619999885559082,8.0,42.0,8.65999984741211,0.15246666666666667,0.16871111111111112,50,50,0.2125,1.0,16.49483299255371
50,7.326598644256592,4.298016548156738,9.461474418640137,1.1404016017913818,0.49504905939102173,0.3726230263710022,0.8202767968177795,0.09124304354190826,16.100000381469727,9.0,38.0,8.097530364990234,0.15208888888888888,0.16997777777777778,50,50,0.2125,1.0,16.590885162353516
50,7.389451503753662,4.9286394119262695,10.854714393615723,1.206712007522583,0.49011969566345215,0.32432693243026733,0.714289665222168,0.0861629918217659,15.65999984741211,9.0,39.0,7.933751106262207,0.1532888888888889,0.1706888888888889,50,50,0.2125,1.0,16.56694793701172
50,7.255382061004639,4.945237636566162,11.092873573303223,1.3582638502120972,0.5017065405845642,0.3177580237388611,0.7127766609191895,0.08687619864940643,14.180000305175781,8.0,42.0,6.933079719543457,0.15624444444444444,0.172,50,50,0.2125,1.0,16.587528228759766
50,7.595653057098389,4.093685150146484,10.603200912475586,1.3573077917099,0.4817996323108673,0.3335620164871216,0.8639709949493408,0.09501512348651886,15.319999694824219,8.0,43.0,8.978730201721191,0.1566,0.17362222222222223,50,50,0.2125,1.0,16.643882751464844
50,7.4539055824279785,4.743804931640625,10.337655067443848,1.2406827211380005,0.4889056086540222,0.3428463637828827,0.7471275329589844,0.08346298336982727,15.960000038146973,8.0,40.0,8.664779663085938,0.15855555555555556,0.17628888888888888,50,50,0.2125,1.0,16.6787166595459
50,7.512390613555908,5.137302398681641,10.703638076782227,1.1072105169296265,0.4846126437187195,0.3331681191921234,0.6941601634025574,0.06885293871164322,15.539999961853027,8.0,47.0,9.287001609802246,0.15846666666666667,0.17573333333333332,50,50,0.2125,1.0,16.781696319580078
50,7.686688423156738,5.074237823486328,10.714634895324707,1.2509794235229492,0.47884055972099304,0.3342185914516449,0.7057276964187622,0.08161240071058273,15.220000267028809,8.0,44.0,8.166492462158203,0.15824444444444444,0.17515555555555556,50,50,0.2125,1.0,16.851905822753906
50,7.490123748779297,5.095334529876709,9.941293716430664,1.1484884023666382,0.4934779405593872,0.36275002360343933,0.7077463865280151,0.07983410358428955,16.0,9.0,43.0,8.449851989746094,0.16115555555555555,0.17893333333333333,50,50,0.2125,1.0,16.970375061035156
50,7.8681769371032715,4.2729010581970215,10.589614868164062,1.4559979438781738,0.4792202413082123,0.3423069715499878,0.8483461737632751,0.10345017164945602,13.420000076293945,9.0,38.0,6.8383917808532715,0.16213333333333332,0.17704444444444445,50,50,0.2125,1.0,17.058347702026367
50,7.618687152862549,4.122450828552246,10.736944198608398,1.327970027923584,0.4911686182022095,0.33695703744888306,0.8776063919067383,0.09733610600233078,13.880000114440918,8.0,37.0,7.783674716949463,0.16522222222222221,0.18064444444444444,50,50,0.2125,1.0,17.025360107421875
50,7.932391166687012,4.898116111755371,10.6842679977417,1.5256502628326416,0.4790036082267761,0.3415144085884094,0.7449458241462708,0.10084734112024307,13.420000076293945,7.0,42.0,8.246429443359375,0.16446666666666668,0.17937777777777777,50,50,0.2125,1.0,17.170970916748047
50,7.940211296081543,5.313207149505615,11.647565841674805,1.3992706537246704,0.4756985604763031,0.31431442499160767,0.6890373826026917,0.08538611978292465,14.460000038146973,7.0,41.0,8.926836013793945,0.16495555555555555,0.18102222222222222,50,50,0.2125,1.0,17.228225708007812
